,Unnamed: 0,index,id,review_id,rating,content,review_time,user_name,user_url,create_time,place_id,sentiment,origin_reply,like_count,name,review_time_日期,Preds,斷詞結果
9606,9606,676,48505,ChdDSUhNMG9nS0VJQ0FnSUNSbHJPanJ3RRAB,5,感謝志光學院的工作人員與課程教學，讓我今年上榜,2023-04-01 05:52:30,Yujou Lee,https://www.google.com/maps/contrib/113681395163953591284?hl=zh-TW,2023-04-05 03:55:00.525636,74,0.1531083646001151,謝謝您~考取的背後也辛苦您堅持不懈的努力。,1.0,志光數位學院-三重分校-國考/公職/升大學/升高中補習班,2023-04-01,正面,"['感謝', '志光', '學院', '的', '工作', '人員', '與', '課程', '教學', '，', '讓', '我', '今年', '上榜']"
9608,9608,0,48509,ChdDSUhNMG9nS0VJQ0FnSUNSLWZYdHJRRRAB,5,-,2023-04-06 04:56:36,林冠妤,https://www.google.com/maps/contrib/102804998578303653106?hl=zh-TW,2023-04-06 05:03:00.311267,62,0.5,,0.0,壽豐數位學堂/花蓮雲端學習門市,2023-04-06,中性,['-']
9609,9609,12,48510,ChdDSUhNMG9nS0VJQ0FnSUNSLWZYT3FRRRAB,5,-,2023-04-06 04:56:04,Myself 02N,https://www.google.com/maps/contrib/117223673852387169357?hl=zh-TW,2023-04-06 05:03:00.334542,62,0.5,,0.0,壽豐數位學堂/花蓮雲端學習門市,2023-04-06,中性,['-']
9610,9610,24,48511,ChZDSUhNMG9nS0VJQ0FnSUNSLWZXV2N3EAE,5,-,2023-04-06 04:56:01,tomato tomato,https://www.google.com/maps/contrib/101748422961634474555?hl=zh-TW,2023-04-06 05:03:00.358145,62,0.5,,0.0,壽豐數位學堂/花蓮雲端學習門市,2023-04-06,中性,['-']
9611,9611,36,48512,ChdDSUhNMG9nS0VJQ0FnSUNSLWZXV3VnRRAB,5,-,2023-04-06 04:55:48,黃韻菱,https://www.google.com/maps/contrib/101633614589242088122?hl=zh-TW,2023-04-06 05:03:00.382318,62,0.5,,0.0,壽豐數位學堂/花蓮雲端學習門市,2023-04-06,中性,['-']
9612,9612,48,48519,ChdDSUhNMG9nS0VJQ0FnSUNSaGUzaC1RRRAB,5,-,2023-04-06 10:04:13,昱3,https://www.google.com/maps/contrib/116497866425886775668?hl=zh-TW,2023-04-06 10:29:00.242660,61,0.5,,0.0,TKB壽豐數位學堂,2023-04-06,中性,['-']
9613,9613,60,48520,ChZDSUhNMG9nS0VJQ0FnSUNSaGUzZWFnEAE,5,-,2023-04-06 10:04:09,簡宇謙（機關密密）,https://www.google.com/maps/contrib/106034722208605342208?hl=zh-TW,2023-04-06 10:29:00.268198,61,0.5,,0.0,TKB壽豐數位學堂,2023-04-06,中性,['-']
9614,9614,72,48561,ChdDSUhNMG9nS0VJQ0FnSUNScmNQdzVBRRAB,5,-,2023-04-08 05:39:23,yang eric,https://www.google.com/maps/contrib/112666964454958880358?hl=zh-TW,2023-04-08 05:40:00.316795,22,0.5,,0.0,台北數位學堂,2023-04-08,中性,['-']
9615,9615,84,48567,ChZDSUhNMG9nS0VJQ0FnSUNSN2Z6dmFREAE,5,-,2023-04-08 08:02:31,周靜怡,https://www.google.com/maps/contrib/116311693304446873349?hl=zh-TW,2023-04-08 08:40:00.302976,22,0.5,,0.0,台北數位學堂,2023-04-08,中性,['-']
9616,9616,96,48566,ChdDSUhNMG9nS0VJQ0FnSUNSN1lLLXJRRRAB,5,-,2023-04-08 08:03:29,黃日陽,https://www.google.com/maps/contrib/116356841470878762581?hl=zh-TW,2023-04-08 08:28:00.293430,36,0.5,,0.0,台南數位學堂,2023-04-08,中性,['-']
9617,9617,108,48587,ChdDSUhNMG9nS0VJQ0FnSUNSZzV2VV93RRAB,5,-,2023-04-09 09:04:10,盧芊筑,https://www.google.com/maps/contrib/102271154946662555460?hl=zh-TW,2023-04-09 20:04:00.286957,119,0.5,,0.0,"志光數位學院-楠梓分校- 公職,高中升大學補習班",2023-04-09,中性,['-']
9618,9618,120,48588,ChdDSUhNMG9nS0VJQ0FnSUNSZzltSXNRRRAB,5,-,2023-04-09 07:57:34,劉瑀溱,https://www.google.com/maps/contrib/100804457654592696871?hl=zh-TW,2023-04-09 20:04:00.313570,119,0.5,,0.0,"志光數位學院-楠梓分校- 公職,高中升大學補習班",2023-04-09,中性,['-']
9619,9619,132,48592,ChZDSUhNMG9nS0VJQ0FnSUNSMC1tWEhBEAE,5,-,2023-04-10 04:56:12,Zoe Lin,https://www.google.com/maps/contrib/104729360823085112743?hl=zh-TW,2023-04-10 05:23:00.345052,59,0.5,,0.0,淡水學堂,2023-04-10,中性,['-']
9620,9620,144,48513,ChdDSUhNMG9nS0VJQ0FnSUNSLWRfeHhBRRAB,5,準備國營事業考試找桃園TKB，負責人怡靜姊姊很有耐心，不管是考試問題還是課程問題都很願意協助，回覆速度也很快，上課期間也很關心我的上課進度與狀況，國營找桃園TKB就對了!!!,2023-04-06 06:35:41,黃小語,https://www.google.com/maps/contrib/102656458545762522724?hl=zh-TW,2023-04-06 07:15:00.385791,26,0.022728009197371,,0.0,桃園數位學堂,2023-04-06,正面,"['準備', '國營', '事業', '考試', '找', '桃園', 'TKB', '，', '負責人', '怡靜', '姊姊', '很', '有', '耐心', '，', '不管', '是', '考試', '問題', '還是', '課程', '問題', '都', '很', '願意', '協助', '，', '回覆', '速度', '也', '很', '快', '，', '上課', '期間', '也', '很', '關心', '我', '的', '上課', '進度', '與', '狀況', '，', '國營', '找', '桃園', 'TKB', '就', '對了', '!', '!', '!']"
9621,9621,145,48514,ChZDSUhNMG9nS0VJQ0FnSUNSaGQ3cEt3EAE,5,十分推薦負責人彥麟！任何補習班事務都能有效的處理，訊息回覆也非常的快速，非常的用心，搭配張衡、林禾老師的教學，讓我在考研究所的路上十分順利,2023-04-06 09:00:31,劉秉諺,https://www.google.com/maps/contrib/116477553753712748809?hl=zh-TW,2023-04-06 09:22:00.327166,30,0.9831726786485864,,0.0,西屯數位學堂,2023-04-06,正面,"['十分', '推薦', '負責人', '彥麟', '！', '任何', '補習班', '事務', '都', '能', '有效', '的', '處理', '，', '訊息', '回覆', '也', '非常', '的', '快速', '，', '非常', '的', '用心', '，', '搭配', '張衡', '、', '林禾', '老師', '的', '教學', '，', '讓', '我', '在', '考', '研究所', '的', '路', '上', '十分', '順利']"
9622,9622,147,48515,ChZDSUhNMG9nS0VJQ0FnSUNSaGRHNFRnEAE,5,推校園負責人謝佳玹學姊，非常熱心幫學生解決問題、規劃讀書計畫等等,2023-04-06 09:16:54,Nick QQ,https://www.google.com/maps/contrib/100521184204548811760?hl=zh-TW,2023-04-06 10:01:00.361199,29,0.2966718797369538,,0.0,台中數位學堂,2023-04-06,正面,"['推', '校園', '負責人', '謝佳玹', '學姊', '，', '非常', '熱心', '幫', '學生', '解決', '問題', '、', '規劃', '讀書', '計畫', '等等']"
9623,9623,148,48533,ChdDSUhNMG9nS0VJQ0FnSUNSMVl5dm9nRRAB,5,推負責人林育竹！熱心親切，有問必答，效率滿分，上榜首選～,2023-04-07 04:41:48,kong king,https://www.google.com/maps/contrib/103277008654131871824?hl=zh-TW,2023-04-07 05:01:00.374880,29,0.0262995468839154,,0.0,台中數位學堂,2023-04-07,正面,"['推', '負責人', '林育竹', '！', '熱心', '親切', '，', '有', '問', '必', '答', '，', '效率', '滿分', '，', '上榜', '首選', '～']"
9624,9624,150,48516,ChdDSUhNMG9nS0VJQ0FnSUNSaFozSTFnRRAB,5,服務態度很好,2023-04-06 10:05:20,Baga NuNu,https://www.google.com/maps/contrib/113984465432704111466?hl=zh-TW,2023-04-06 10:11:00.306804,58,0.7270710901538306,,0.0,淡水洋碩美語,2023-04-06,正面,"['服務', '態度', '很', '好']"
9625,9625,151,48517,ChdDSUhNMG9nS0VJQ0FnSUNSLWVleGdBRRAB,5,櫃檯服務人員都很親切～能即時幫忙處理問題很放心。,2023-04-06 06:11:00,linda Chang,https://www.google.com/maps/contrib/106963811382130684120?hl=zh-TW,2023-04-06 10:17:00.378531,147,0.027300212981292,,0.0,高點網路學院嘉義班,2023-04-06,正面,"['櫃檯', '服務', '人員', '都', '很', '親切', '～', '能', '即時', '幫忙', '處理', '問題', '很', '放心', '。']"
9626,9626,153,48518,ChdDSUhNMG9nS0VJQ0FnSUNSLWVmb2p3RRAB,5,櫃檯人員很親切，也很主動的給予資源，並且詢問所需，在有疑問的時候也會很用心地回應，認真覺得櫃檯人員很有耐心解答我的十萬個為甚麼！,2023-04-06 06:09:43,周筱翊,https://www.google.com/maps/contrib/113017048523956230100?hl=zh-TW,2023-04-06 10:17:00.427123,147,1.58939199002e-06,,0.0,高點網路學院嘉義班,2023-04-06,正面,"['櫃檯', '人員', '很', '親切', '，', '也', '很', '主動', '的', '給予', '資源', '，', '並且', '詢問', '所', '需', '，', '在', '有', '疑問', '的', '時候', '也', '會', '很', '用心', '地', '回應', '，', '認真', '覺得', '櫃檯', '人員', '很', '有', '耐心', '解答', '我', '的', '十萬', '個', '為甚麼', '！']"
9627,9627,154,48521,ChdDSUhNMG9nS0VJQ0FnSUNSaFkzS2h3RRAB,5,我選擇TKB是因爲可以隨時上課的數位學堂，這很符合我的需求，讓我可以彈性安排自己的學習時間，而不受到時間的限制。而TKB在榜單上表現也十分亮眼。最重要的是，他們提供了完整的課程和專業的師資，也有完整的教材，像是黃子嘉老師的小藍書、林立宇老師的演算法已經成爲考試必讀了。,2023-04-06 09:57:59,賴政霖,https://www.google.com/maps/contrib/113194717487019057123?hl=zh-TW,2023-04-06 10:40:00.392087,22,0.0712443732285831,,0.0,台北數位學堂,2023-04-06,正面,"['我', '選擇', 'TKB', '是', '因', '爲', '可以', '隨時', '上課', '的', '數位', '學堂', '，', '這', '很', '符合', '我', '的', '需求', '，', '讓', '我', '可以', '彈性', '安排', '自己', '的', '學習', '時間', '，', '而', '不', '受到', '時間', '的', '限制', '。', '而', 'TKB', '在', '榜單', '上', '表現', '也', '十分', '亮眼', '。', '最', '重要', '的', '是', '，', '他們', '提供', '了', '完整', '的', '課程', '和', '專業', '的', '師資', '，', '也', '有', '完整', '的', '教材', '，', '像是', '黃子嘉', '老師', '的', '小藍書', '、', '林立宇', '老師', '的', '演算法', '已經', '成', '爲', '考試', '必', '讀', '了', '。']"
9628,9628,157,48522,ChdDSUhNMG9nS0VJQ0FnSUNSaFozUHFnRRAB,5,謝謝大碩補習班的周易老師，老師對數學的教學熱忱旁人難以望其項背，老師線代跟微方的功力都非常雄厚，大牌老師卻毫無架子，無論多麼基礎的問題老師都願意一步一步講解，也會給學生line的私人聯絡方式，下課回家有問題可以直接傳訊息請老師解惑，真的非常感謝老師這麼在乎學生，祝周易老師平安順利，業績長紅。,2023-04-06 10:07:10,Tim Yu,https://www.google.com/maps/contrib/103616959978341300761?hl=zh-TW,2023-04-06 10:54:00.300062,7,0.9008265610540094,,0.0,台北大碩,2023-04-06,正面,"['謝謝', '大碩', '補習班', '的', '周易', '老師', '，', '老師', '對', '數學', '的', '教學', '熱忱', '旁人', '難以', '望其項背', '，', '老師', '線代', '跟', '微方', '的', '功力', '都', '非常', '雄厚', '，', '大牌', '老師', '卻', '毫無', '架子', '，', '無論', '多麼', '基礎', '的', '問題', '老師', '都', '願意', '一', '步', '一', '步', '講解', '，', '也', '會', '給', '學生', 'line', '的', '私人', '聯絡', '方式', '，', '下課', '回家', '有', '問題', '可以', '直接', '傳訊', '息請', '老師', '解惑', '，', '真的', '非常', '感謝', '老師', '這麼', '在乎', '學生', '，', '祝', '周易', '老師', '平安', '順利', '，', '業績', '長紅', '。']"
9629,9629,158,48527,ChZDSUhNMG9nS0VJQ0FnSUNSeGNYRlN3EAE,5,看雲端影片的app TKBTV，設計的很好，雖然有當機過，但是大碩也有補時數回來，很注重學生的權益。雲端的時數我覺得給的也很夠，考試前我也沒有全部用完。校園負責人回訊息也非常迅速，有任何問題，負責人都會很快的解決。,2023-04-06 13:36:02,何昱霖,https://www.google.com/maps/contrib/109403613024808453006?hl=zh-TW,2023-04-06 13:54:00.301095,7,0.0059224428791552,,0.0,台北大碩,2023-04-06,正面,"['看', '雲端', '影片', '的', 'app TKBTV', '，', '設計', '的', '很', '好', '，', '雖然', '有', '當機', '過', '，', '但是', '大碩', '也', '有', '補', '時數', '回來', '，', '很', '注重', '學生', '的', '權益', '。', '雲端', '的', '時數', '我', '覺得', '給', '的', '也', '很', '夠', '，', '考試', '前', '我', '也', '沒有', '全部', '用完', '。', '校園', '負責人', '回', '訊息', '也', '非常', '迅速', '，', '有', '任何', '問題', '，', '負責人', '都', '會', '很', '快', '的', '解決', '。']"
9630,9630,161,48578,ChZDSUhNMG9nS0VJQ0FnSUNSX2F2NEp3EAE,1,私自進入本系的教室放一堆廣告傳單 導致增加一堆垃圾 遇到本系同學還會問很私人的事情 明顯造成他人困擾 對本補習班印象非常不好 希望可以改善,2023-04-09 03:58:10,Yi Huang,https://www.google.com/maps/contrib/107055322052029842975?hl=zh-TW,2023-04-09 04:54:00.253559,7,0.005708679379287,,0.0,台北大碩,2023-04-09,負面,"['私自', '進入', '本', '系', '的', '教室', '放', '一', '堆', '廣告', '傳單', ' ', '導致', '增加', '一', '堆', '垃圾', ' ', '遇到', '本', '系', '同學', '還', '會', '問', '很', '私人', '的', '事情', ' ', '明顯', '造成', '他人', '困擾', ' ', '對', '本', '補習班', '印象', '非常', '不', '好', ' ', '希望', '可以', '改善']"
9631,9631,162,48579,ChdDSUhNMG9nS0VJQ0FnSUNSZzZqTjZBRRAB,5,大碩的老師十分專業，讓我在半年期間金榜題名到臺大，尤其是負責人金媛非常有耐心講解課程相關事宜。讓我在選擇考科上非常安心～～真的是間很好的補習班👍大推,2023-04-09 05:23:29,羅小龍,https://www.google.com/maps/contrib/105128225587328982782?hl=zh-TW,2023-04-09 05:54:00.288147,7,0.506409580246438,,0.0,台北大碩,2023-04-09,正面,"['大碩', '的', '老師', '十分', '專業', '，', '讓', '我', '在', '半', '年', '期間', '金榜題名', '到', '臺大', '，', '尤其', '是', '負責人', '金媛', '非常', '有', '耐心', '講解', '課程', '相關', '事宜', '。', '讓', '我', '在', '選擇', '考科', '上', '非常', '安心', '～～', '真的', '是', '間', '很', '好', '的', '補習', '班👍', '大推']"
9632,9632,165,48589,ChZDSUhNMG9nS0VJQ0FnSUNSazgyUmZnEAE,5,TKB大碩補習班有優秀的教學團隊，教師擁有豐富的教學經驗和高水平的學術背景。他們能夠以創新和有趣的方式傳授知識，使學生更好地理解和掌握學習內容。此外，補習班會定期對學生的學習進展進行評估，確保學生獲得足夠的幫助和指導。,2023-04-10 00:51:18,盖建風,https://www.google.com/maps/contrib/101070897952452813467?hl=zh-TW,2023-04-10 01:54:00.280217,7,0.5406183273906703,,0.0,台北大碩,2023-04-10,正面,"['TKB', '大碩', '補習班', '有', '優秀', '的', '教學', '團隊', '，', '教師', '擁有', '豐富', '的', '教學', '經驗', '和', '高水平', '的', '學術', '背景', '。', '他們', '能夠', '以', '創新', '和', '有趣', '的', '方式', '傳授', '知識', '，', '使', '學生', '更', '好', '地', '理解', '和', '掌握', '學習', '內容', '。', '此外', '，', '補習', '班會', '定期', '對', '學生', '的', '學習', '進展', '進行', '評估', '，', '確保', '學生', '獲得', '足夠', '的', '幫助', '和', '指導', '。']"
9633,9633,167,48589,ChZDSUhNMG9nS0VJQ0FnSUNSazgyUmZnEAE,5,TKB大碩補習班有優秀的教學團隊，教師擁有豐富的教學經驗和高水平的學術背景。他們能夠以創新和有趣的方式傳授知識，使學生更好地理解和掌握學習內容。此外，補習班會定期對學生的學習進展進行評估，確保學生獲得足夠的幫助和指導。,2023-04-10 00:51:18,盖建風,https://www.google.com/maps/contrib/101070897952452813467?hl=zh-TW,2023-04-10 01:54:00.280217,7,0.5406183273906703,,0.0,台北大碩,2023-04-10,中性,"['TKB', '大碩', '補習班', '有', '優秀', '的', '教學', '團隊', '，', '教師', '擁有', '豐富', '的', '教學', '經驗', '和', '高水平', '的', '學術', '背景', '。', '他們', '能夠', '以', '創新', '和', '有趣', '的', '方式', '傳授', '知識', '，', '使', '學生', '更', '好', '地', '理解', '和', '掌握', '學習', '內容', '。', '此外', '，', '補習', '班會', '定期', '對', '學生', '的', '學習', '進展', '進行', '評估', '，', '確保', '學生', '獲得', '足夠', '的', '幫助', '和', '指導', '。']"
9634,9634,168,48523,ChdDSUhNMG9nS0VJQ0FnSUNSeGZUSzBnRRAB,5,謝謝大碩的師資以及負責人在考研這段時間的教導以及幫助，這次能順利考取研究所，除了自己努力，也非常感謝老師們的指導，尤其是郭老師上課很仔細，私下遇到問題也都會積極的回答我們，就算是非面授的學生，在問答的管道也很方便。,2023-04-06 11:59:36,簡杏雯,https://www.google.com/maps/contrib/113709981146359901530?hl=zh-TW,2023-04-06 12:24:00.273935,32,0.00373081936252,,0.0,彰化數位學堂,2023-04-06,正面,"['謝謝', '大碩', '的', '師資', '以及', '負責人', '在', '考研', '這', '段', '時間', '的', '教導', '以及', '幫助', '，', '這', '次', '能', '順利', '考取', '研究所', '，', '除了', '自己', '努力', '，', '也', '非常', '感謝', '老師', '們', '的', '指導', '，', '尤其', '是', '郭', '老師', '上課', '很', '仔細', '，', '私下', '遇到', '問題', '也', '都', '會', '積極', '的', '回答', '我們', '，', '就算', '是非', '面授', '的', '學生', '，', '在', '問答', '的', '管道', '也', '很', '方便', '。']"
9635,9635,169,48525,ChZDSUhNMG9nS0VJQ0FnSUNSeGNyYVBnEAE,5,"負責人羽晴每次都很認真的回覆我的問題
讓我的學費沒有白費🥹
非常推薦🤙🏻",2023-04-06 12:29:52,Alan,https://www.google.com/maps/contrib/113452415201959689247?hl=zh-TW,2023-04-06 13:24:00.322329,32,0.0096562267803449,,0.0,彰化數位學堂,2023-04-06,正面,"['負責人', '羽晴', '每', '次', '都', '很', '認真', '的', '回覆', '我', '的', '問題', '\n', '讓', '我', '的', '學費', '沒有', '白費\U0001f979\n', '非常', '推薦', '🤙🏻']"
9636,9636,170,48528,ChZDSUhNMG9nS0VJQ0FnSUNScGVxWEdREAE,5,"校園的負責人羽晴~我想謝謝你☺️
解說的很詳細 給人滿滿的親切感
也會主動提供很多資訊參考
推薦這裡👍🏼👍🏼推薦羽晴",2023-04-06 15:56:33,江冠儀,https://www.google.com/maps/contrib/111887022701324856796?hl=zh-TW,2023-04-06 16:24:00.297058,32,0.642273238713257,,0.0,彰化數位學堂,2023-04-06,中性,"['校園', '的', '負責人', '羽晴', '~', '我', '想', '謝謝', '你', '☺️\n', '解說', '的', '很', '詳細', ' ', '給', '人', '滿滿', '的', '親切', '感\n', '也', '會', '主動', '提供', '很多', '資訊', '參考', '\n', '推薦', '這裡', '👍🏼👍🏼', '推薦', '羽晴']"
9637,9637,171,48528,ChZDSUhNMG9nS0VJQ0FnSUNScGVxWEdREAE,5,"校園的負責人羽晴~我想謝謝你☺️
解說的很詳細 給人滿滿的親切感
也會主動提供很多資訊參考
推薦這裡👍🏼👍🏼推薦羽晴",2023-04-06 15:56:33,江冠儀,https://www.google.com/maps/contrib/111887022701324856796?hl=zh-TW,2023-04-06 16:24:00.297058,32,0.642273238713257,,0.0,彰化數位學堂,2023-04-06,正面,"['校園', '的', '負責人', '羽晴', '~', '我', '想', '謝謝', '你', '☺️\n', '解說', '的', '很', '詳細', ' ', '給', '人', '滿滿', '的', '親切', '感\n', '也', '會', '主動', '提供', '很多', '資訊', '參考', '\n', '推薦', '這裡', '👍🏼👍🏼', '推薦', '羽晴']"
9638,9638,172,48534,ChZDSUhNMG9nS0VJQ0FnSUNSMWZMakxBEAE,5,負責人服務熱心，師資培訓內容豐富！！！,2023-04-07 05:18:08,許文達,https://www.google.com/maps/contrib/115509451274731202108?hl=zh-TW,2023-04-07 05:24:00.276691,32,0.0778716928691228,,0.0,彰化數位學堂,2023-04-07,正面,"['負責人', '服務', '熱心', '，', '師資', '培訓', '內容', '豐富', '！', '！', '！']"
9639,9639,173,48537,ChdDSUhNMG9nS0VJQ0FnSUNSMWRmUGlBRRAB,5,校園負責人親切友善、老師指導專業！,2023-04-07 08:16:13,莊耿勛,https://www.google.com/maps/contrib/107074363832754109776?hl=zh-TW,2023-04-07 08:24:00.276431,32,0.999568726783969,,0.0,彰化數位學堂,2023-04-07,正面,"['校園', '負責人', '親切', '友善', '、', '老師', '指導', '專業', '！']"
9640,9640,174,48550,ChdDSUhNMG9nS0VJQ0FnSUNSOVlyZ3FRRRAB,5,"感謝歐老師和強哥認真負責的教導,雖然我在正課時是利用數位學堂上課對我來說比較方便,但在題庫班我選擇了面授。題庫班下課有不會的問題我都會去問老師,老師也會很專業的馬上回答。歐老師在這幾年也開始使用了band群組,學生有問題都能上去發文提問,其他在群組內的同學也能看看自己是否有同樣的問題。這個群組不僅能有效節省大家的時間還能讓大碩的學生一起變強,真的是非常好用的群組。
強哥上課幽默風趣,偶爾會講一些好笑的故事,對課業比較沒興趣的我,都非常期待上他的課,當然強哥電子學功力也是相當厲害,每次上完課老師都會熱心回答直到趕車或下堂課的時間。
最後謝謝歐老師和強哥的認真教導,我才能考上我心中的第一志願。",2023-04-07 13:53:15,朱治瑜,https://www.google.com/maps/contrib/110340109617144142015?hl=zh-TW,2023-04-07 14:24:00.305935,32,2.0996083316e-08,,0.0,彰化數位學堂,2023-04-07,正面,"['感謝', '歐', '老師', '和', '強哥', '認真', '負責', '的', '教導', ',', '雖然', '我', '在', '正課', '時', '是', '利用', '數位', '學堂', '上課', '對', '我', '來說', '比較', '方便', ',', '但', '在', '題庫班', '我', '選擇', '了', '面授', '。', '題庫班', '下課', '有', '不會', '的', '問題', '我', '都', '會', '去', '問', '老師', ',', '老師', '也', '會', '很', '專業', '的', '馬上', '回答', '。', '歐', '老師', '在', '這', '幾', '年', '也', '開始', '使用', '了', 'band', '群組', ',', '學生', '有', '問題', '都', '能', '上去', '發文', '提問', ',', '其他', '在', '群組', '內', '的', '同學', '也', '能', '看看', '自己', '是否', '有', '同樣', '的', '問題', '。', '這', '個', '群組', '不僅', '能', '有效', '節省', '大家', '的', '時間', '還', '能', '讓', '大碩', '的', '學生', '一起', '變強', ',', '真的', '是', '非常', '好用', '的', '群組', '。', '\n', '強哥', '上課', '幽默', '風趣', ',', '偶爾', '會', '講', '一些', '好笑', '的', '故事', ',', '對', '課業', '比較', '沒', '興趣', '的', '我', ',', '都', '非常', '期待', '上', '他', '的', '課', ',', '當然', '強哥', '電子學', '功力', '也', '是', '相當', '厲害', ',', '每', '次', '上完', '課', '老師', '都', '會', '熱心', '回答', '直到', '趕車', '或', '下堂', '課', '的', '時間', '。', '\n', '最後', '謝謝', '歐', '老師', '和', '強哥', '的', '認真', '教導', ',', '我', '才', '能', '考上', '我', '心', '中', '的', '第一', '志願', '。']"
9641,9641,176,48550,ChdDSUhNMG9nS0VJQ0FnSUNSOVlyZ3FRRRAB,5,"感謝歐老師和強哥認真負責的教導,雖然我在正課時是利用數位學堂上課對我來說比較方便,但在題庫班我選擇了面授。題庫班下課有不會的問題我都會去問老師,老師也會很專業的馬上回答。歐老師在這幾年也開始使用了band群組,學生有問題都能上去發文提問,其他在群組內的同學也能看看自己是否有同樣的問題。這個群組不僅能有效節省大家的時間還能讓大碩的學生一起變強,真的是非常好用的群組。
強哥上課幽默風趣,偶爾會講一些好笑的故事,對課業比較沒興趣的我,都非常期待上他的課,當然強哥電子學功力也是相當厲害,每次上完課老師都會熱心回答直到趕車或下堂課的時間。
最後謝謝歐老師和強哥的認真教導,我才能考上我心中的第一志願。",2023-04-07 13:53:15,朱治瑜,https://www.google.com/maps/contrib/110340109617144142015?hl=zh-TW,2023-04-07 14:24:00.305935,32,2.0996083316e-08,,0.0,彰化數位學堂,2023-04-07,中性,"['感謝', '歐', '老師', '和', '強哥', '認真', '負責', '的', '教導', ',', '雖然', '我', '在', '正課', '時', '是', '利用', '數位', '學堂', '上課', '對', '我', '來說', '比較', '方便', ',', '但', '在', '題庫班', '我', '選擇', '了', '面授', '。', '題庫班', '下課', '有', '不會', '的', '問題', '我', '都', '會', '去', '問', '老師', ',', '老師', '也', '會', '很', '專業', '的', '馬上', '回答', '。', '歐', '老師', '在', '這', '幾', '年', '也', '開始', '使用', '了', 'band', '群組', ',', '學生', '有', '問題', '都', '能', '上去', '發文', '提問', ',', '其他', '在', '群組', '內', '的', '同學', '也', '能', '看看', '自己', '是否', '有', '同樣', '的', '問題', '。', '這', '個', '群組', '不僅', '能', '有效', '節省', '大家', '的', '時間', '還', '能', '讓', '大碩', '的', '學生', '一起', '變強', ',', '真的', '是', '非常', '好用', '的', '群組', '。', '\n', '強哥', '上課', '幽默', '風趣', ',', '偶爾', '會', '講', '一些', '好笑', '的', '故事', ',', '對', '課業', '比較', '沒', '興趣', '的', '我', ',', '都', '非常', '期待', '上', '他', '的', '課', ',', '當然', '強哥', '電子學', '功力', '也', '是', '相當', '厲害', ',', '每', '次', '上完', '課', '老師', '都', '會', '熱心', '回答', '直到', '趕車', '或', '下堂', '課', '的', '時間', '。', '\n', '最後', '謝謝', '歐', '老師', '和', '強哥', '的', '認真', '教導', ',', '我', '才', '能', '考上', '我', '心', '中', '的', '第一', '志願', '。']"
9642,9642,180,48524,ChdDSUhNMG9nS0VJQ0FnSUNSeFlLdHJ3RRAB,5,交通便利，終身學習的好地方,2023-04-06 12:15:13,huauo,https://www.google.com/maps/contrib/117548468529331207355?hl=zh-TW,2023-04-06 13:00:00.302072,14,0.9752793256462648,,0.0,公館數位學堂,2023-04-06,正面,"['交通', '便利', '，', '終身', '學習', '的', '好', '地方']"
9643,9643,181,48526,ChdDSUhNMG9nS0VJQ0FnSUNSeGQ3Y19BRRAB,5,這裡數位學堂的環境很舒適，是個溫書的好地方，小咩、蕎依、宜儒這幾位姐姐對我們考生非常照顧與關心。謝謝苗栗數位學堂！,2023-04-06 13:02:53,許瑞安,https://www.google.com/maps/contrib/118253466365339526916?hl=zh-TW,2023-04-06 13:41:00.515939,21,0.9996987913707888,,0.0,苗栗數位學堂,2023-04-06,正面,"['這裡', '數位', '學堂', '的', '環境', '很', '舒適', '，', '是', '個', '溫書', '的', '好', '地方', '，', '小咩', '、', '蕎依', '、', '宜儒', '這', '幾', '位', '姐姐', '對', '我們', '考生', '非常', '照顧', '與', '關心', '。', '謝謝', '苗栗', '數位', '學堂', '！']"
9644,9644,183,48536,ChdDSUhNMG9nS0VJQ0FnSUNSMWUzUG1RRRAB,5,感謝點點、小咩、蕎依這些櫃檯姊姊提供我們很好的學習環境，而且在我們有問題時，能夠適時的給予幫助，讓我們能夠很順利的準備考研。,2023-04-07 07:20:10,黃少廷,https://www.google.com/maps/contrib/115868504723518091776?hl=zh-TW,2023-04-07 07:41:00.693580,21,0.0039489902637797,,0.0,苗栗數位學堂,2023-04-07,正面,"['感謝', '點點', '、', '小咩', '、', '蕎', '依', '這些', '櫃檯', '姊姊', '提供', '我們', '很', '好', '的', '學習', '環境', '，', '而且', '在', '我們', '有', '問題', '時', '，', '能夠', '適時', '的', '給予', '幫助', '，', '讓', '我們', '能夠', '很', '順利', '的', '準備', '考研', '。']"
